,Original Model,Augmented Model,Indicators Model,Original Reduced Model,Augmented Reduced Model,Indicators Reduced Model
0,0.3413997724516387,0.2467364450628503,0.19605376711446357,0.34093981087459535,0.19791369643459783,0.14405305622265924
1,0.34154527839151616,0.24705507626452872,0.1912458796494554,0.33859948198841316,0.21048690320771657,0.14357934413361736
2,0.3429007517964221,0.2508632975328883,0.18933179552711848,0.3441006719199663,0.19187917830936613,0.13930820366194432
3,0.34283634753077774,0.24532876748510443,0.18890394365222327,0.344586739281862,0.20452326860773648,0.14692113964119444
4,0.3432954497222852,0.24456695488000377,0.18780363040185788,0.3466284911856016,0.19606213511116619,0.14829820757179604
