,Original Model,Augmented Model,Indicators Model,Original Reduced Model,Augmented Reduced Model,Indicators Reduced Model
0,0.29921231182498087,0.24990172130525307,0.19217840817458412,0.3397201844573966,0.18958058941836067,0.14469446900603808
1,0.30421028440729414,0.24639718808191527,0.19070390763974862,0.34303047398770375,0.19832006110191563,0.15417147188842487
2,0.30044145351832774,0.2478277403429959,0.19301325279949721,0.34304447449380693,0.20228342674932862,0.14675025021283
3,0.3024827178544443,0.24276561380473619,0.19152025282475438,0.34290015795240697,0.2135212660349466,0.14650504151769736
4,0.3025799370562414,0.24623008137310867,0.18421856537155104,0.3400543382731813,0.20329976790203835,0.1447718452059446
