,Original Model,Augmented Model,Indicators Model,Original Reduced Model,Augmented Reduced Model,Indicators Reduced Model
0,0.047432108677501784,0.011104524577987142,0.015830084360772226,0.044105557516742326,-0.001303413866557911,-0.03121431638466804
1,0.04911199227899076,0.0123982107714076,0.01549326343501857,0.04630900122058376,-0.002688333558651874,-0.031022562677371603
2,0.049107510052565674,0.01237812064552298,0.016164729740254815,0.04573232313987078,-0.0023342733577481844,-0.028723316224527264
3,0.04799219996983423,0.013015146860189867,0.015132451378923535,0.04434740717508437,-0.0022737349699245143,-0.03199567272563285
4,0.04977991918682338,0.012540161440630592,0.013434538708716377,0.045170095105717595,-0.0017913086928043654,-0.027670006139365683
